country_id,country_code,country_name,region_id,region_name,funding_agency_id,funding_agency_name,funding_agency_acronym,assistance_category_id,assistance_category_name,fiscal_year,constant_amount
380,ITA,Italy,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,1966.0,134243
380,ITA,Italy,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,1967.0,151975
380,ITA,Italy,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,2006.0,54073
380,ITA,Italy,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,2007.0,10969
380,ITA,Italy,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,2008.0,70928
380,ITA,Italy,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,2009.0,318660
380,ITA,Italy,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,2011.0,967796
380,ITA,Italy,2,Europe and Eurasia,10,Department of Justice,DOJ,1,Economic,2009.0,639
380,ITA,Italy,2,Europe and Eurasia,10,Department of Justice,DOJ,1,Economic,2010.0,55486
380,ITA,Italy,2,Europe and Eurasia,10,Department of Justice,DOJ,1,Economic,2011.0,17298
380,ITA,Italy,2,Europe and Eurasia,10,Department of Justice,DOJ,1,Economic,2012.0,1830
380,ITA,Italy,2,Europe and Eurasia,12,Department of Commerce,DOC,1,Economic,2005.0,79802
380,ITA,Italy,2,Europe and Eurasia,12,Department of Commerce,DOC,1,Economic,2009.0,90287
380,ITA,Italy,2,Europe and Eurasia,12,Department of Commerce,DOC,1,Economic,2010.0,121099
380,ITA,Italy,2,Europe and Eurasia,13,Department of Energy,DOE,1,Economic,2009.0,-0
380,ITA,Italy,2,Europe and Eurasia,13,Department of Energy,DOE,1,Economic,2010.0,175885
380,ITA,Italy,2,Europe and Eurasia,13,Department of Energy,DOE,1,Economic,2011.0,1244357
380,ITA,Italy,2,Europe and Eurasia,13,Department of Energy,DOE,1,Economic,2012.0,1301442
380,ITA,Italy,2,Europe and Eurasia,13,Department of Energy,DOE,1,Economic,2013.0,3298704
380,ITA,Italy,2,Europe and Eurasia,99,Unknown - Historical Greenbook,NULL,1,Economic,1946.0,4102456752
380,ITA,Italy,2,Europe and Eurasia,99,Unknown - Historical Greenbook,NULL,1,Economic,1947.0,3639956743
380,ITA,Italy,2,Europe and Eurasia,99,Unknown - Historical Greenbook,NULL,1,Economic,1948.0,2641534185
380,ITA,Italy,2,Europe and Eurasia,99,Unknown - Historical Greenbook,NULL,2,Military,1955.0,101260311
380,ITA,Italy,2,Europe and Eurasia,99,Unknown - Historical Greenbook,NULL,2,Military,1960.0,23794256
380,ITA,Italy,2,Europe and Eurasia,99,Unknown - Historical Greenbook,NULL,2,Military,1966.0,55375355
380,ITA,Italy,2,Europe and Eurasia,99,Unknown - Historical Greenbook,NULL,2,Military,1973.0,48093365
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,U.S. Agency for International Development,USAID,1,Economic,1963.0,10004100
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,U.S. Agency for International Development,USAID,1,Economic,1964.0,29069513
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,U.S. Agency for International Development,USAID,1,Economic,1967.0,3256617
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,U.S. Agency for International Development,USAID,1,Economic,1990.0,11218165
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,U.S. Agency for International Development,USAID,1,Economic,1991.0,8927247
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,U.S. Agency for International Development,USAID,1,Economic,1992.0,3844829
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,U.S. Agency for International Development,USAID,1,Economic,2000.0,912655
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,U.S. Agency for International Development,USAID,1,Economic,2001.0,287456
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,U.S. Agency for International Development,USAID,1,Economic,2002.0,241056
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,U.S. Agency for International Development,USAID,1,Economic,2003.0,3876105
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,U.S. Agency for International Development,USAID,1,Economic,2004.0,2027806
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,U.S. Agency for International Development,USAID,1,Economic,2005.0,2923016
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,U.S. Agency for International Development,USAID,1,Economic,2006.0,1805802
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,U.S. Agency for International Development,USAID,1,Economic,2007.0,41880244
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,U.S. Agency for International Development,USAID,1,Economic,2008.0,2625660
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,U.S. Agency for International Development,USAID,1,Economic,2009.0,2007957
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,U.S. Agency for International Development,USAID,1,Economic,2010.0,439819
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,U.S. Agency for International Development,USAID,1,Economic,2011.0,28131915
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,U.S. Agency for International Development,USAID,1,Economic,2012.0,17568178
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,U.S. Agency for International Development,USAID,1,Economic,2013.0,12110872
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,U.S. Agency for International Development,USAID,1,Economic,2014.0,13887793
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,1,U.S. Agency for International Development,USAID,1,Economic,2015.0,14837872
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,1992.0,90644
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,1993.0,119826
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,1994.0,329876
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,1995.0,50911
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,1996.0,211510
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,1997.0,364497
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,1998.0,91555
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,1999.0,231683
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,2000.0,174524
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,2001.0,961417
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,2002.0,168011
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,2003.0,3571351
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,2004.0,8208295
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,2005.0,21407054
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,2006.0,25108785
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,2007.0,33818162
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,2008.0,75498498
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,2009.0,75369011
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,2010.0,68175075
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,2011.0,43665781
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,2012.0,45563285
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,2013.0,79101066
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,2014.0,92817037
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,1,Economic,2015.0,2149106
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Department of State,STATE,2,Military,2013.0,500000
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,4,Department of the Treasury,TREAS,1,Economic,2013.0,5870
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1962.0,5957
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1963.0,5885
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1964.0,9883634
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1965.0,22861012
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1966.0,10073840
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1967.0,5428
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1968.0,5248
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1969.0,10536703
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1970.0,9522
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1971.0,5891041
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1973.0,4145980
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1974.0,2709694
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1975.0,4210902
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1976.0,1640717
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1976.9,3186
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1977.0,202032
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1978.0,539130
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1979.0,355748
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1980.0,17093
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1981.0,22245
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1986.0,215028
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1987.0,256682
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1989.0,11977152
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1990.0,25402734
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1991.0,17644004
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1992.0,15107382
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1993.0,14756877
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1994.0,7220938
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1995.0,53739
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1996.0,27935680
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1997.0,13854302
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1998.0,61452
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,1999.0,13315744
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,2000.0,4567418
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,2001.0,279407
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,2003.0,8230467
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,2004.0,13248974
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,2005.0,15418852
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,2006.0,7419933
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,2007.0,5484414
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,2009.0,6687186
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,2011.0,4659674
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,2012.0,16112876
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,2013.0,11410500
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,5,Department of Agriculture,AGR,1,Economic,2014.0,4738963
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,6,Department of Health and Human Services,HHS,1,Economic,2003.0,9531509
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,6,Department of Health and Human Services,HHS,1,Economic,2004.0,11906403
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,6,Department of Health and Human Services,HHS,1,Economic,2005.0,7062153
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,6,Department of Health and Human Services,HHS,1,Economic,2006.0,5648088
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,6,Department of Health and Human Services,HHS,1,Economic,2007.0,6294954
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,6,Department of Health and Human Services,HHS,1,Economic,2008.0,5836329
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,6,Department of Health and Human Services,HHS,1,Economic,2009.0,10032938
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,6,Department of Health and Human Services,HHS,1,Economic,2010.0,7926138
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,6,Department of Health and Human Services,HHS,1,Economic,2011.0,3932724
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,6,Department of Health and Human Services,HHS,1,Economic,2012.0,4867176
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,6,Department of Health and Human Services,HHS,1,Economic,2013.0,5195792
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,6,Department of Health and Human Services,HHS,1,Economic,2014.0,1821831
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1961.0,12638074
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1962.0,12510488
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1963.0,4707812
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1964.0,6976683
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1965.0,1142765
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1966.0,1678041
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1967.0,1628309
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1968.0,1049605
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1969.0,501748
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1970.0,4761
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1971.0,4532
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1972.0,4325
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1973.0,4146
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1974.0,3871
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1975.0,3509
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1976.0,3281
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1976.9,3186
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1977.0,186727
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1978.0,260962
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1979.0,212387
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1985.0,2965363
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1986.0,3187147
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1987.0,1495529
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1988.0,2495332
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1989.0,2162265
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1990.0,6105887
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1991.0,11706951
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1992.0,11884977
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1993.0,8983987
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1994.0,291726
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,1,Economic,1995.0,547293
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1962.0,327656
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1963.0,5885
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1967.0,43422
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1968.0,15744
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1969.0,150524
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1970.0,71416
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1971.0,67974
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1972.0,95148
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1973.0,16584
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1980.0,31744
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1981.0,53388
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1982.0,74935
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1983.0,75758
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1984.0,294628
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1985.0,242299
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1986.0,204094
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1987.0,286985
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1988.0,252124
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1989.0,222537
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1990.0,1016045
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1991.0,4030262
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1992.0,280997
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1993.0,314321
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1994.0,216628
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1995.0,169703
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1996.0,209636
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1997.0,231921
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1998.0,1901502
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,1999.0,916883
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,2000.0,28683
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,2009.0,26555
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,2011.0,91925
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,2012.0,304530
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,7,Department of Defense,DOD,2,Military,2013.0,394657
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,9,Department of the Interior,DOI,1,Economic,2002.0,149998
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,9,Department of the Interior,DOI,1,Economic,2003.0,98167
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,9,Department of the Interior,DOI,1,Economic,2006.0,69510
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,9,Department of the Interior,DOI,1,Economic,2007.0,70836
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,9,Department of the Interior,DOI,1,Economic,2008.0,135092
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,9,Department of the Interior,DOI,1,Economic,2009.0,56030
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,9,Department of the Interior,DOI,1,Economic,2010.0,161776
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,9,Department of the Interior,DOI,1,Economic,2011.0,305189
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,9,Department of the Interior,DOI,1,Economic,2012.0,25325
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,9,Department of the Interior,DOI,1,Economic,2013.0,25000
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,10,Department of Justice,DOJ,1,Economic,2010.0,88
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,13,Department of Energy,DOE,1,Economic,2009.0,106220
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,13,Department of Energy,DOE,1,Economic,2010.0,583443
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,13,Department of Energy,DOE,1,Economic,2013.0,41252
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1962.0,2382950
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1963.0,3530859
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1964.0,5813903
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1965.0,3428295
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1966.0,3356082
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1967.0,3256617
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1968.0,3673617
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1969.0,3512234
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1970.0,3332766
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1971.0,3625256
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1972.0,3459935
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1973.0,3731382
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1974.0,4645190
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1975.0,4912719
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1976.0,4265863
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1976.9,1274385
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1977.0,3486587
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1978.0,3624786
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1979.0,3722080
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1980.0,3582178
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1981.0,2785077
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1990.0,790079
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1991.0,1242819
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1992.0,2039497
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1993.0,2468826
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1994.0,1805235
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1995.0,1677232
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,16,Peace Corps,PC,1,Economic,1996.0,2033882
